label,ax,ay,az,gx,gy,gz
3,8704,-10584,-14892,1385,4680,1548
3,7280,-8380,-28648,18662,32767,26949
3,-5924,-8492,4440,25259,32767,7305
3,7844,-12944,6040,-622,-6637,1302
3,964,-9884,12012,-5626,-19188,-4837
3,612,-9988,752,-17631,-32768,-12630
3,3680,-3440,-15728,-16454,-32768,-9262
3,1284,-7812,-20696,-1961,17868,-65
3,5376,-8336,-16620,4448,15889,2886
3,372,-6700,-21208,22193,32767,13858
3,-708,-5076,-10632,32767,32767,25993
3,-1264,-9192,13488,4393,-29051,-7786
3,-116,-10628,16608,-7040,-8194,-5179
3,2732,-9608,8256,-17641,-32768,-8265
3,684,-11056,-7956,-25759,-32768,-14177
3,11692,-5848,-32768,-11880,-23910,-5413
3,3276,-9116,-18516,4127,10277,1337
3,5096,-6428,-20048,18639,32767,15685
3,-5472,-7888,-7952,32767,32767,18543
3,-3860,-10432,16224,3270,-22215,-5473
3,-1820,-11260,15824,-9952,-2712,-6216
3,632,-9020,-1732,-18852,-32768,-10905
3,3524,-8824,-23500,-18052,-32768,-9619
3,368,-7072,-17560,1823,32767,-1919
3,12448,-9276,-22872,8566,19243,7160
3,4780,-10428,-14636,21308,32767,14701
3,-8276,-8544,10752,25115,32767,1961
3,4252,-11808,12816,-286,-20231,208
3,2984,-11760,13060,-11141,-14973,1578
3,2352,-12224,-1240,-22739,-32768,-13719
3,1168,-3308,-26180,-17134,-32768,-17655
3,1496,-9084,-16516,3335,32767,4185
3,11148,-8168,-17040,9356,26507,7842
3,3492,-8080,-11024,24550,32767,12930
3,-7444,-9996,19196,13275,32767,1129
3,4600,-11668,8740,-4535,-10863,666
3,4084,-10164,6012,-15958,-32768,-4260
3,1844,-7240,-13960,-11874,-32768,-16962
3,11156,-8176,-25776,-4272,-10204,-2636
3,6756,-8416,-17004,3858,9316,2647
3,4384,-7604,-20632,17784,32767,20917
3,-1892,-9196,-1840,25814,32767,23107
3,-2304,-12940,11908,3380,-4692,2443
3,4544,-13284,6916,-2470,-7377,-3868
3,5336,-11980,5468,-13683,-32768,-5748
3,3620,-10856,668,-16091,-32768,-12639
3,4948,-8184,-20256,-18210,-32768,-23647
3,8088,-6340,-27416,149,13476,2284
3,9316,-8108,-23888,13262,32767,15877
3,-7552,-3092,-17060,32767,32767,29914
3,-10492,-8816,23232,-561,-27594,-15263
3,-324,-10240,12908,-15567,-29471,-20520
3,2940,-7824,-7632,-18453,-32768,-21084
3,10464,-1104,-29396,-12789,-32768,-5391
3,4248,-7228,-17176,-320,17580,2039
3,13636,-5536,-26224,13213,32767,20580
3,-14708,-5004,5124,32767,32767,32767
3,1800,-11848,9512,-14706,-32768,-6087
3,6652,-10984,8592,2627,10450,-254
4,6868,-12932,8632,-2626,-7566,-2653
4,8664,-12744,6436,1198,-3885,-1445
4,7436,-12564,8444,3263,-2937,-5134
4,8880,-11576,7196,950,-1498,-2464
4,9936,-11568,6832,5265,-4552,-306
4,10860,-8420,6048,6903,-1734,1446
4,11408,-7520,8940,7734,671,681
4,11128,-7316,9908,5275,-387,184
4,12436,-6884,7596,2543,7854,-3402
4,9588,-7928,10692,-3144,2179,-748
4,10932,-8252,9548,-2864,3033,-1193
4,11172,-5900,9600,-1054,-2695,43
4,9664,-9204,8832,-2138,-900,7577
4,7804,-9800,10720,2606,-1100,-2965
4,11636,-6388,10940,-9392,5814,-4761
4,8992,-9476,10600,-4210,2458,-3032
4,9184,-9236,11764,-2666,65,-1864
4,9856,-8504,9576,2153,-1085,4851
4,9124,-10560,10808,363,-887,1886
4,8772,-11108,9944,-1009,110,2198
4,8224,-9600,10544,-1438,330,444
4,8476,-10704,10104,-222,251,254
4,8564,-10144,10480,-552,-67,-889
4,9052,-10184,9924,-443,169,-300
4,8928,-10184,10012,175,462,-1146
4,9132,-10516,10304,359,355,909
4,9080,-10004,9484,1670,1182,-3315
4,9276,-10784,10284,-431,343,832
4,9212,-8584,10460,-769,339,1394
4,9920,-9872,8976,412,253,-904
4,9252,-9424,8884,48,435,588
4,9248,-9856,10152,-381,8,180
4,9356,-9952,9888,-300,0,-271
4,9460,-9792,10120,-203,75,-229
4,9500,-10028,10444,-638,-357,1480
4,9288,-9712,9396,1177,1191,-1958
4,9288,-10700,10560,-718,155,-135
4,9540,-8936,9644,-860,482,562
4,9088,-9824,10180,-492,-186,-3
4,8960,-10524,10260,-402,249,438
4,9316,-9744,9924,-483,473,639
4,9364,-9580,9996,-389,569,545
4,9352,-9252,10028,-539,-15,197
4,9184,-9628,9976,-852,-28,822
4,9044,-9664,9772,-435,395,240
4,8872,-9880,9768,-430,135,154
4,8928,-10032,9960,-417,212,277
4,8868,-10104,9872,-448,286,333
4,8864,-10100,9648,-363,337,435
4,8696,-10072,9708,-363,339,187
4,8628,-10140,9784,-250,259,161
4,8628,-10176,9772,-375,334,380
4,8480,-10176,9788,-387,312,477
4,8280,-10336,9756,-396,484,280
4,8748,-10352,9172,-343,802,87
4,8428,-10500,9780,-254,223,77
4,8904,-9760,9492,-251,-292,-803
4,8612,-9332,9380,-495,616,1001
4,8776,-10240,9824,-499,-299,-1067
4,9492,-10576,8672,356,2525,-5059
4,9124,-9984,9928,3922,-4515,5626
4,9388,-9748,11036,1513,-4071,1467
4,8440,-10572,11804,-3428,749,-894
4,9828,-9508,9896,-2835,4161,-8556
4,11112,-8888,8924,2464,-4167,3508
4,10296,-8236,9732,1672,-1307,1218
4,10812,-8776,9320,1142,-1411,-420
4,11524,-7372,9404,-1784,-290,561
4,11064,-9496,8740,-4047,441,-313
4,10440,-9716,8524,155,103,633
4,10876,-9532,8952,-98,-1367,1457
4,10388,-10236,9108,1126,-170,1339
4,11248,-9060,8504,-356,854,1820
4,10420,-9192,8848,-110,955,-208
4,10260,-9092,8620,-133,237,174
4,10332,-9552,9468,681,-101,346
4,10316,-9588,9780,909,397,-662
4,10272,-10140,9476,70,304,153
4,10036,-9692,8924,-112,329,-81
4,9972,-10708,9420,-450,-39,313
4,10124,-9612,8792,54,485,-273
4,10068,-10144,9120,-170,320,-121
4,9872,-10132,9480,78,427,-586
4,9948,-9852,9092,-469,149,63
4,10364,-10824,7752,2669,1159,-1849
4,9084,-9944,11036,4376,-1171,-948
4,10712,-8536,9232,1432,-383,-1219
4,10584,-7924,11308,310,605,-19
4,9748,-7884,10300,-807,-1247,-1492
4,10524,-7552,10248,-386,-184,-858
4,10712,-8324,11684,-52,-727,-1582
4,11024,-7164,9532,477,-2864,-3048
4,12280,-6628,8912,592,-518,-1761
4,12088,-5868,8972,-799,3682,4642
4,12356,-7728,9932,694,180,-1389
4,9116,-5940,7976,-1660,4043,2232
4,10688,-6624,12048,-2487,-7625,506
4,12116,-9352,10748,-5386,-7896,-3844
4,12384,-8644,6040,-5740,3370,-12738
4,14480,-4372,7232,-3296,549,-10547
4,15068,-3056,5248,194,-852,224
4,14712,-3152,12476,2855,6812,-4481
4,14768,-2880,7072,883,2479,-1591
4,14300,-3568,8336,-1538,126,81
4,13936,-3188,8932,-1318,-137,574
4,13864,-3596,8732,-831,712,459
4,13856,-4088,8720,-1849,-279,1170
4,13900,-4228,8436,-215,95,268
4,13732,-4212,8476,-664,142,1069
4,13656,-4632,8544,-433,-30,830
4,13892,-4476,8076,-1099,577,646
4,13488,-5544,8280,-636,105,215
4,13628,-4976,8168,217,-203,-22
4,13596,-4924,8272,-424,178,202
4,13588,-4884,8392,-187,275,-138
4,13848,-4928,8224,60,248,68
4,13784,-5072,8232,-264,74,-276
4,13708,-5128,8168,-204,237,-61
4,13880,-5064,8088,-116,-205,-287
4,13748,-5288,8188,312,-11,-396
4,13700,-4924,8188,-378,115,51
4,13724,-5028,8296,-381,-13,-143
4,13732,-4944,8116,-83,223,-148
4,13724,-4896,7964,-430,95,-87
4,13696,-4952,8092,-427,86,33
4,13828,-5020,8212,-335,51,-90
4,13872,-4836,8084,-177,99,-200
4,13764,-5116,8096,-246,254,-85
4,13692,-5012,8052,-378,145,52
4,13752,-5068,8176,-290,12,-96
4,13848,-5168,7996,-96,212,-130
4,13816,-5316,7904,-8,121,12
4,13724,-5112,8172,-161,169,269
4,13796,-5456,7508,-479,390,18
4,13828,-5348,7896,-181,203,-129
4,13872,-5276,7820,-306,223,20
4,13960,-5328,7992,-447,71,59
4,13756,-5380,7972,34,-53,-164
4,13736,-5136,7676,-23,6,83
4,14004,-5304,7572,-342,659,-166
4,13876,-5404,7780,-111,100,-138
4,13940,-5280,7832,-11,-231,-171
4,13884,-5652,7672,95,314,-518
4,14008,-4984,7904,-243,528,-611
4,13936,-5200,7944,-148,137,-636
4,13940,-4568,8088,137,419,-306
4,13916,-4768,7896,-482,314,22
4,14004,-4996,7996,-293,178,-121
4,14008,-4704,7924,-238,214,128
4,13892,-5176,8104,-246,370,2
4,14028,-4716,7992,-472,226,-28
4,13860,-5168,7916,-414,58,28
4,13964,-4968,7968,-304,298,-19
4,13900,-5096,7876,-194,257,-616
4,13872,-4944,8008,-205,289,-310
4,13868,-4988,8112,39,318,-578
4,13892,-4560,8232,-152,309,-297
4,13948,-4560,8084,-372,234,14
4,13864,-4668,8092,-387,70,40
4,13936,-4804,8316,-233,117,25
4,13956,-4764,8012,-151,129,-98
4,13912,-4688,8148,-70,303,-100
4,14024,-4552,7976,-144,258,-80
4,13920,-4716,8136,-153,227,-104
4,13788,-4768,8092,-193,252,-90
4,13940,-4704,7944,-234,175,-47
4,13952,-4720,8096,-219,196,-56
4,13936,-4744,8032,-197,179,-95
4,13936,-4852,7988,-127,239,22
4,13976,-4840,7980,-116,109,-649
4,13972,-4664,8064,-260,-96,-194
4,13916,-4584,7772,-335,63,-99
4,13932,-4976,7972,201,154,-105
4,14040,-4520,8060,-133,205,6
4,14000,-4528,7960,-94,329,103
4,14048,-4852,7940,-156,164,-98
4,14120,-4644,8000,-297,201,-83
4,14052,-4616,7984,-205,164,75
4,14108,-4676,7976,-152,203,-140
4,14072,-4724,7916,-157,193,-15
4,14020,-4580,8056,-245,137,-85
4,13916,-4692,8072,-128,117,-94
4,13980,-4712,8172,-75,151,-122
4,13980,-4588,8080,-227,238,-23
4,13944,-4728,8000,-211,201,-58
4,13964,-4744,8048,-155,279,-19
4,14020,-4636,7800,-226,229,-191
4,13960,-4688,8020,-277,180,-54
4,14008,-4684,7880,-159,101,-55
4,14080,-4588,7956,-272,195,-156
4,14004,-4876,8056,-270,54,-154
4,14108,-4748,8020,-350,122,-2
4,14100,-4704,7916,-359,45,-114
4,13928,-4796,7840,-111,86,-168
4,13912,-4668,8108,-300,120,-143
4,14196,-5404,8548,-522,-488,734
4,14088,-4732,7680,-726,-110,-486
4,14124,-5108,7484,-310,143,-26
4,14076,-4896,7656,159,83,-172
4,14168,-4392,7860,-244,-89,92
4,14064,-4740,7532,-501,184,54
4,14108,-4916,7696,-419,-271,130
4,14148,-4868,7408,-88,307,219
4,14128,-5128,7596,-214,202,485
4,14112,-4976,7784,-26,397,-30
4,14132,-5316,7284,-127,136,68
4,14092,-5104,7560,-146,81,5
4,14112,-5056,7756,-369,79,104
4,14032,-5252,7232,177,410,-554
4,14064,-4632,7692,-569,306,321
4,14036,-5144,7600,21,163,-95
4,14168,-4768,7928,-647,329,208
4,13888,-5344,7856,-372,260,106
4,14080,-4948,7620,300,382,-128
4,14000,-5416,7656,-404,70,333
4,14020,-4960,7552,-341,136,-44
4,13976,-5308,7732,-831,304,98
4,13900,-5612,7656,11,331,-675
4,13996,-4696,7936,-177,475,-99
4,13924,-5344,7844,425,359,-824
4,13872,-4848,7760,531,469,-685
4,13980,-5024,7972,-421,161,-12
4,13936,-4684,7704,539,284,-524
4,14104,-4540,7572,460,443,-542
4,13900,-5096,7676,1043,903,-1296
4,14484,-3200,8200,422,895,-1373
4,14056,-4220,8544,-1030,78,536
4,14440,-4720,7280,-138,643,-422
4,12808,-7148,7476,1171,1052,-5371
4,15344,-3596,7320,-990,-180,2993
4,15688,-2812,7408,-6809,-5385,8707
4,15044,-7076,4364,-3254,-754,5252
4,13720,-9248,6116,-139,-3788,3696
4,11232,-8688,7524,-1440,-3441,3263
4,12604,-10376,1220,-5249,-12758,-430
4,12812,-10076,576,-518,-6452,812
4,16672,-9564,-1748,4216,-1172,814
4,10752,-9244,3616,6524,29076,1861
4,10104,-11080,8600,1865,3103,960
4,9108,-10184,11972,-1913,-1543,1664
4,8672,-9328,8360,-3130,460,1833
4,10780,-10304,5068,-4813,3056,788
4,10564,-10212,8740,-2299,-29,359
4,10492,-11384,6588,-4212,-2305,35
4,10000,-11216,4868,-1642,6891,414
4,9716,-10844,2900,5747,2075,82
4,8520,-12384,14572,3933,6193,620
4,10488,-10884,5020,-148,14048,1262
4,5908,-9680,11964,1937,6287,-1222
4,7120,-11668,10432,-3583,10789,-4435
4,3656,-9468,9084,5390,7482,-1269
4,-1,-1,-1,-1,-1,-1
4,3456,-7424,14988,2493,1840,-3901
4,4848,-7488,13308,-1,-1,-1
4,1172,-10000,13272,1177,3289,-1795
4,2988,-4656,15800,-855,-6208,-1062
4,10156,-7964,14116,-395,-6233,1659
4,5736,-7712,14204,-1699,-4594,2328
4,7440,-8784,12552,-5870,-7467,171
4,8544,-11344,7812,-5826,-14629,2233
4,13284,-11440,1784,-1089,-15114,549
4,9912,-11760,4960,963,-20968,-3626
4,23316,-8932,-8548,8136,32767,7562
4,-20912,-4776,18028,19079,32767,10903
4,-3536,-7948,8888,5694,16112,13554
4,-12300,-5060,20044,-12347,-32768,-6405
4,2196,-5928,4420,-19773,-32768,-11803
4,16180,-5768,-5652,-13693,-32768,-1750
4,16676,-11232,-7572,1363,7572,359
4,15560,-10112,-4496,13318,32767,7909
4,-12728,-2696,428,22678,32767,24223
4,-7164,-10008,8168,-3411,-32768,16075
4,-11580,-4532,16460,-2199,-11568,1900
4,-10980,-5476,16276,-14136,-32768,-15464
4,7608,-7368,3848,-17323,-32768,-10623
4,12592,-9948,-2148,-9304,-30100,-5623
4,18376,-10116,-5848,-1248,-2109,-2168
4,15712,-9968,-2736,6749,29576,6742
4,5340,-8460,1220,16631,32767,13194
4,-14764,-5344,20100,8397,30522,10297
4,-8172,-6996,14472,589,10415,8745
4,-11460,-6572,17892,-8625,-22084,-6839
4,700,-5724,6372,-17362,-32768,-14161
4,14240,-10304,-6940,-20442,-32768,-2178
4,16360,-11316,-5788,-3375,-3514,-3644
4,19520,-8956,-8516,9877,30452,949
4,3676,-5292,-6104,21566,32767,18757
4,-27212,-2136,26776,8907,14933,6239
4,-13356,-5224,18104,3303,18575,4877
4,-10144,-5768,16352,-10363,-23461,-8926
4,5180,-4804,2280,-16294,-32768,-15730
4,13024,-9000,420,-11760,-32768,-4892
4,15880,-8576,-1816,-7361,-12604,-1800
4,17364,-8416,-5788,-3259,-486,603
4,22016,-8332,-11956,7329,32767,17980
4,-26904,-6156,9052,23954,32767,21535
4,-1160,-3660,9920,15519,-1206,11109
4,-11884,-1940,18632,-11139,-16114,-4709
4,-3024,-2532,7684,-23410,-32768,-18815
4,7504,-4304,-580,-17722,-32768,-14063
4,16492,-9784,-5928,-8794,-15504,-4540
4,15964,-9056,-6840,-2119,-3461,-611
4,19772,-8192,-9984,5041,17070,8885
4,8256,-4532,-14496,27148,32767,31324
4,-26464,-2024,27104,23300,-732,11971
4,-11976,-4244,18920,5221,10862,388
4,-7680,-5312,18080,-17010,-19913,-5865
4,3316,-7556,4428,-24332,-32768,-16081
4,12652,-11804,-1696,-17573,-31399,-11222
4,16588,-8852,-5696,-5304,-14737,-7648
4,18024,-8512,-7188,2681,83,-1454
4,18192,-8816,-7568,9750,31701,11328
4,3896,-7220,1032,16468,32767,18137
4,-4808,-7048,12020,16999,32767,14521
4,-6360,-5520,14560,316,-8553,1501
4,-9284,-6416,17692,-18405,-32768,-8564
4,6240,-10436,1520,-23262,-32768,-17592
4,13460,-9340,-4672,-12999,-31968,-12844
4,16280,-9048,-8604,-4020,-7600,-5634
4,17740,-9188,-9636,3960,7476,1428
4,15228,-6500,-8012,18156,32767,19986
4,-9436,-5412,6504,26342,32767,27749
4,-7492,-7216,13404,4388,-13612,1490
4,-10468,-6344,17424,-11268,-22097,-2661
4,-2160,-8172,11072,-17086,-32768,-12221
4,9288,-10224,2556,-14645,-32768,-13693
4,16260,-10028,-4536,-5424,-19163,-7098
4,15748,-9204,-3868,-435,7285,2036
4,15276,-10380,-3344,5176,16309,5246
4,10584,-6360,-12444,20337,32767,26144
4,-27048,-7212,27816,16090,11723,12583
4,-11600,-4992,14772,2970,4043,4867
4,-10524,-6348,16936,-13120,-32768,-10703
4,1564,-5980,6232,-20725,-32768,-16312
4,12596,-8068,-696,-11526,-32768,-9248
4,16712,-9372,-5800,-3060,-3978,-2312
4,16480,-10212,-4448,7594,25372,8327
4,11396,-8056,-5304,20653,32767,22731
4,-28116,-4168,21636,18394,32454,14081
4,-9704,-5520,13820,5879,9141,3037
4,-8568,-5488,17120,-9820,-17587,-6497
4,-152,-7284,8168,-24164,-32768,-11739
4,8628,-8740,2400,-19075,-32768,-12984
4,16624,-9464,-8660,-10625,-17777,-6075
4,16880,-8876,-8096,4055,15229,3253
4,15740,-8780,-5468,13177,32767,16586
4,-7804,-3620,3692,27690,32767,30721
4,-9252,-7196,11192,2943,-25521,4926
4,-10936,-7104,16072,-3751,-5363,-1480
4,-6428,-8664,16492,-13274,-30172,-10052
4,6616,-9700,6228,-16654,-32768,-9909
4,7104,-10816,4692,-11652,-32768,-11571
4,13256,-8112,-5196,-11505,-27966,-8842
4,16504,-8776,-10820,327,3737,64
4,12516,-9468,-4748,13515,32767,15531
4,5696,-9836,5864,14173,32767,14298
4,-5344,-8512,11444,16792,32767,18247
4,-11676,-7544,17436,3191,-5553,3393
4,-12040,-6584,18740,-10148,-20029,-4381
4,2516,-8696,8444,-22707,-32768,-14504
4,7304,-10180,648,-23279,-32768,-13744
4,13180,-8708,-6976,-14204,-21281,-10190
4,17072,-8444,-15732,-1519,6067,3553
4,12164,-10796,-7932,14512,32767,19246
4,2212,-8260,3564,23411,32767,19988
4,-19620,-5492,19288,19264,28919,21942
4,-8960,-6312,13752,1445,-992,2327
4,-7968,-6936,15772,-19310,-32768,-12345
4,3280,-7192,7664,-22791,-32768,-17112
4,9268,-10696,-176,-14840,-32768,-13925
4,15164,-8880,-9908,-7494,-17432,-8490
4,19896,-8644,-14680,5273,28259,11579
4,10580,-9760,-4128,17693,32767,28766
4,-4012,-8352,7092,30740,32767,28244
4,-10696,-4752,15276,4004,-10058,6645
4,-8612,-6732,15288,-7253,-7537,-5745
4,-3420,-8056,9724,-21196,-32768,-17767
4,7096,-9740,2804,-21697,-32768,-15588
4,12300,-8724,-5992,-13571,-32125,-11858
4,13560,-8048,-11092,-3947,-10882,-4872
4,17960,-8024,-15280,4836,20606,6007
4,6692,-7924,-4736,21011,32767,21448
4,-1168,-8588,12472,11674,23908,11772
4,-8920,-6584,14132,12437,32767,7843
4,-5264,-7456,13676,560,-2912,-210
4,-4044,-7052,12048,-6785,-10648,-2734
4,-4300,-9596,13048,-7650,-22989,-4680
4,396,-10348,12796,-17584,-32768,-12555
4,9680,-8976,1640,-22261,-32768,-13913
4,14948,-9444,-9092,-6143,-17434,-8733
4,15708,-8888,-8028,2922,9613,3113
4,15740,-9452,-7012,13553,32767,16681
4,1000,-6396,2764,27603,32767,26166
4,-15840,-6052,21064,15258,9559,8287
4,-8628,-7312,15764,-1147,-2486,-647
4,-4036,-7040,14180,-20509,-32768,-12224
4,8632,-10436,4984,-21998,-32768,-10247
4,11848,-10976,-1528,-15096,-27561,-9849
4,13544,-9820,-7044,-6144,-8944,-4102
4,15040,-9492,-8364,1190,6366,2447
4,14308,-9200,-5284,11565,32767,14587
4,1496,-8540,872,22246,32767,20735
4,-12632,-6760,20460,17114,11765,3023
4,-6728,-6752,16580,-2567,-4892,785
4,-8020,-5680,18056,-18201,-32768,-8008
4,7108,-8212,3764,-20832,-32768,-13550
4,13156,-10840,-3644,-14988,-23471,-5437
4,13804,-10588,-8500,-4954,-9229,-5767
4,16648,-9296,-8856,3702,11466,3274
4,6124,-9444,-1788,16093,32767,24914
4,-4968,-10876,7532,30709,32767,23733
4,-5880,-8080,13972,5888,-8747,2583
4,-8872,-7192,19576,-9258,-20371,-6951
4,1760,-5720,10472,-17575,-32768,-13138
4,9284,-10884,1364,-20413,-32768,-12972
4,14772,-9124,-9964,-9870,-24968,-9994
4,15336,-6972,-11808,2088,5502,1515
4,15940,-8264,-8304,13327,32767,15621
4,4140,-6076,-3512,32767,32767,26474
4,-20924,-3164,25764,17867,-7239,-5107
4,-9276,-4104,19532,-1637,-8879,-3110
4,-6020,-6804,16144,-12166,-20248,-3263
4,2976,-8112,7264,-22889,-32768,-9333
4,11940,-12048,-916,-12379,-26625,-10110
4,14400,-10888,-3564,-1216,-5960,-4591
4,14020,-9492,-2732,3281,8572,3137
4,13480,-9580,1516,8421,19157,7513
4,6620,-8840,2684,20089,32767,17455
4,-24732,-4004,25740,19022,27644,8915
4,-10076,-5032,15932,-3855,-3544,1242
4,-2636,-6808,13048,-16128,-32768,-9391
4,6188,-8860,9080,-20349,-32768,-8427
4,11088,-12716,3128,-9976,-20590,-7210
4,12664,-10608,-2348,-6671,-16897,-6210
4,20208,-11060,-9844,7238,15095,2117
4,8656,-7644,-6432,28096,32767,14877
4,-17532,-3176,23268,9790,32028,11275
4,-6716,-6148,15180,-6472,-3176,4044
4,-7680,-6616,15864,-19895,-32768,-7307
4,5484,-8476,5844,-20962,-32768,-14234
4,11088,-11884,-240,-13739,-31872,-15070
4,16212,-8972,-10324,-8308,-13361,-4691
4,14460,-9004,-9576,3016,153,-971
4,18072,-6724,-16096,19468,32767,21269
4,-20108,-4724,11740,23186,32767,29008
4,-2120,-6492,9928,4410,-1997,5043
4,-10036,-8296,15388,-7071,-14303,-1739
4,-1588,-7168,7448,-21968,-32768,-13369
4,9460,-10308,-944,-19110,-32768,-10304
4,14948,-10748,-8288,-6213,-19722,-8269
4,15932,-9364,-9256,1841,8743,472
4,15940,-8684,-7148,7825,29945,9445
4,11276,-11476,-2080,16458,32767,18116
4,-14776,-6004,16540,24299,32767,20374
4,-4212,-7796,9892,5712,-4949,1819
4,-8504,-5536,17756,-7295,-11904,-3362
4,-1956,-6432,8368,-25556,-32768,-14337
4,8804,-12160,3084,-17538,-28336,-11090
4,14900,-10524,-5016,-8961,-20582,-6103
4,16676,-11408,-6032,4293,10895,2106
4,11236,-11476,-744,15198,32767,13138
4,-212,-7440,7476,22400,32767,18909
4,-19340,-8744,21228,12220,8874,8441
4,-9760,-6028,15136,-102,353,-120
4,-7936,-6304,16200,-15245,-32768,-11873
4,8744,-8932,3164,-20403,-32768,-12954
4,12604,-11624,1280,-9901,-19761,-5941
4,14892,-11436,-1204,-2325,-8707,-2821
4,18504,-9620,-5452,4345,24175,9068
4,5300,-9048,608,15156,32767,21305
4,-20880,-7772,21452,18431,20731,12591
4,-11480,-5676,16992,6526,9465,5107
4,-6668,-5584,15920,-6879,-8541,-4478
4,-2392,-6096,9276,-24090,-32768,-15754
4,7148,-7768,1448,-20127,-32768,-12766
4,13116,-10744,-4340,-5623,-20007,-8496
4,16012,-10020,-5276,1588,-484,-1780
4,17100,-11192,-7176,8756,30270,13292
4,-104,-3316,-10172,31276,32767,26099
4,-13412,-7768,13152,14223,-30718,7627
4,-11464,-4188,20100,-4067,-2829,113
4,-8996,-6084,18516,-19978,-32768,-12242
4,6992,-9464,2076,-25820,-32768,-17014
4,13392,-12532,-3748,-13490,-31795,-10011
4,14972,-9756,-4180,-4005,-4118,-4135
4,12764,-9160,-5636,-3898,-9984,-1496
4,14096,-8952,-11008,-4165,820,3752
4,16364,-9300,-11792,9072,32767,21442
4,-3380,-5848,-484,29229,32767,32767
4,-3456,-4244,9816,19104,3561,5390
4,-13428,-6216,18856,6192,7912,12222
4,-10456,-5236,18164,-20838,-30812,-8217
4,2404,-6728,5896,-26135,-32768,-22542
4,9236,-10276,-104,-20395,-32768,-15974
4,17076,-10152,-8196,-5490,-18479,-10454
4,19504,-7756,-10408,4155,17887,5841
4,15172,-7660,-5992,13425,32767,21386
4,-544,-8156,5956,19108,32767,24216
4,-8264,-6624,14824,13295,12536,11795
4,-9260,-5824,15604,5802,109,7933
4,-10360,-5788,17572,-20855,-32768,-13592
4,4464,-6256,6064,-27246,-32768,-16151
4,9040,-11140,-508,-16477,-32336,-13983
4,15320,-7964,-8268,-6756,-20791,-10489
4,15796,-8268,-13340,43,3641,1054
4,15520,-8076,-9580,8018,23382,11220
4,10452,-8972,-3400,18001,32767,23717
4,-3696,-8812,9584,23897,32767,24044
4,-7808,-2152,15708,12577,4320,-908
4,-10500,-5652,17064,-179,-1792,4390
4,-9824,-5712,16504,-24200,-32768,-11949
4,6444,-5840,3964,-24839,-32768,-18172
4,11568,-8136,-6260,-14789,-32768,-12030
4,13116,-7404,-15328,-6875,-23081,-6460
4,15876,-8584,-16268,6385,21174,4032
4,6364,-5356,-13052,25448,32767,26877
4,-13948,-5500,17272,20311,32767,24071
4,-7500,-8176,10560,2102,725,8325
4,-7772,-7048,14872,-9373,-20457,-7869
4,1812,-4816,7292,-21124,-32768,-15724
4,11068,-10884,1676,-6152,-21561,-9622
4,12456,-9092,1176,-3598,-14208,-6705
4,14056,-11212,-1000,929,6620,1796
4,13884,-10328,-1672,6494,32767,11580
4,2236,-8072,552,17664,32767,25336
4,-8932,-8044,12312,7007,-6037,3083
4,-8664,-8240,15376,-3885,-5665,-878
4,-5704,-9632,13624,-13538,-32768,-11384
4,5120,-10088,5644,-15807,-32768,-16624
4,12244,-10776,-1288,-6875,-28826,-9391
4,16696,-10372,-4224,1265,4338,-722
4,13016,-11328,-1616,5766,29098,9984
4,9080,-10356,-1652,13715,32767,16088
4,-6120,-7124,11700,19359,32767,15269
4,-10372,-5100,14752,3720,-5118,1300
4,-6620,-6508,13820,-4294,-8048,-4129
4,-6940,-7216,15216,-18384,-32768,-8504
4,7628,-8596,7728,-16232,-32768,-13232
4,9860,-12364,5136,-6484,-10607,-5894
4,14748,-10080,-1024,-726,-15007,-4959
4,16724,-10940,-2512,7498,25563,11895
4,-7200,-4284,4284,24845,32767,24894
4,-6676,-8296,11196,7078,-5741,3846
4,-8940,-6516,15780,-1930,-3963,535
4,-9700,-6352,17548,-8900,-14638,-5688
4,4280,-7472,8324,-16193,-32764,-15736
4,8064,-11232,7252,-16320,-25875,-10197
4,12548,-11492,1088,-8543,-16073,-7345
4,15280,-10812,-2772,-15,-774,-277
4,14088,-11360,664,3472,14532,8101
4,11984,-8696,1308,13957,32767,15674
4,-9768,-4856,15972,18286,32767,18267
4,-8828,-8604,12624,-6491,-3379,4693
4,-600,-9236,8856,-18642,-32768,-18719
4,7460,-8980,5280,-16454,-21027,-17611
4,12044,-10208,-896,-8134,-18904,-13662
4,16768,-10632,-5276,748,-4978,-3750
4,15004,-10728,-3800,5068,27997,15412
4,3408,-9148,2408,17416,32767,24453
4,-2312,-9432,13932,9919,3138,8555
4,-8204,-9164,15216,5243,-1561,534
4,-4784,-8748,15856,-8720,-13165,-5679
4,6464,-11352,6800,-10638,-23712,-11372
4,7532,-12328,8756,-6766,-23309,-13446
4,14292,-9172,-752,-5221,-21863,-10855
4,15860,-8820,-2204,631,8874,4252
4,11928,-10572,2468,5068,26399,16138
4,2084,-7936,3628,14600,32767,25984
4,-3220,-10084,13796,5576,1069,5384
4,-5284,-11080,14144,-2277,-8428,-5661
4,4544,-10160,9428,-8128,-31391,-16432
4,10184,-10588,7224,-6418,-13556,-6579
4,12088,-11032,1952,-5757,-25969,-13038
4,15696,-8372,-4532,-3509,-5797,-3228
4,16404,-9852,-3472,2284,16260,8181
4,15424,-10124,-3600,9596,32767,21982
